id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,indoor_area,outdoor_area
1081,528228345,120,RL,69.06,3940,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1073.0,Unf,0.0,342.0,1415.0,GasA,Ex,Y,SBrkr,1455,0,0,1455,1,0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2003,Fin,3,644.0,TA,TA,Y,156.0,20.0,0.0,0.0,144.0,0.0,Np,NoFe,NoFea,0.0,8,2008,WD ,2870.0,4260.0
1692,528106050,60,RL,107.0,13641,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,456.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1304.0,Unf,0.0,630.0,1934.0,GasA,Ex,Y,SBrkr,1943,713,0,2656,1,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2007,RFn,3,1040.0,TA,TA,Y,268.0,58.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,12,2007,New,4590.0,13967.0
2520,533253050,120,RL,36.0,3640,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,NoMsn,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,860.0,Unf,0.0,176.0,1036.0,GasA,TA,Y,SBrkr,1036,0,0,1036,1,0,1,0,1,1,Gd,4,Typ,1,TA,Detchd,1980,Fin,2,484.0,TA,TA,Y,133.0,108.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,9,2006,WD ,2072.0,3881.0
276,908102130,90,RL,75.0,9825,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1965,1965,Hip,CompShg,AsphShn,AsphShn,NoMsn,0.0,TA,TA,CBlock,Nb,Nb,Nb,Nb,0.0,Nb,0.0,0.0,0.0,GasA,TA,N,SBrkr,1664,0,0,1664,0,0,2,0,4,2,TA,8,Typ,0,Nf,Ng,9999,Ng,0,0.0,Ng,Ng,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,5,2010,WD ,1664.0,9825.0
1992,902301030,50,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,NoMsn,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0.0,Unf,0.0,702.0,702.0,GasA,Gd,Y,SBrkr,842,630,0,1472,0,0,1,0,3,1,Gd,6,Typ,0,Nf,Detchd,1925,Unf,1,250.0,TA,Fa,P,0.0,0.0,84.0,0.0,0.0,0.0,Np,GdWo,NoFea,0.0,7,2007,WD ,2174.0,9684.0
663,535383060,30,RL,90.0,5400,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,2,5,1940,1950,Gable,CompShg,Stucco,Stucco,NoMsn,0.0,Fa,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,416.0,416.0,GasA,Gd,N,FuseA,599,0,0,599,1,0,1,0,2,1,Gd,4,Typ,0,Nf,Ng,9999,Ng,0,0.0,Ng,Ng,N,0.0,81.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2009,WD ,1015.0,5481.0
418,527455090,120,RL,24.0,2104,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,7,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,ALQ,536.0,Unf,0.0,300.0,836.0,GasA,TA,Y,SBrkr,836,0,0,836,0,1,1,0,2,1,TA,5,Typ,0,Nf,Attchd,1976,Unf,1,345.0,TA,TA,Y,150.0,20.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,10,2009,WD ,1672.0,2274.0
1733,528221040,60,RL,63.0,9729,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,698.0,698.0,GasA,Ex,Y,SBrkr,698,1048,0,1746,1,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007,Unf,3,350.0,TA,TA,Y,0.0,34.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2007,New,2444.0,9763.0
2359,527378010,20,RL,80.0,10000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Gable,CompShg,HdBoard,Plywood,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,ALQ,755.0,Unf,0.0,348.0,1103.0,GasA,TA,Y,SBrkr,1103,0,0,1103,0,0,2,0,3,1,TA,6,Typ,0,Nf,Attchd,1974,Unf,2,462.0,TA,TA,Y,295.0,84.0,0.0,0.0,0.0,0.0,Np,GdWo,NoFea,0.0,6,2006,WD ,2206.0,10379.0
253,906385020,20,RL,64.0,7360,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2010,2010,Gable,CompShg,VinylSd,VinylSd,Stone,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1198.0,1222.0,GasA,Ex,Y,SBrkr,1222,0,0,1222,0,0,2,0,2,1,Gd,6,Typ,0,Nf,Attchd,2009,RFn,2,615.0,TA,TA,Y,0.0,54.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,3,2010,WD ,2444.0,7414.0
1518,909175050,75,RL,60.0,8400,Pave,No_Alley,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,NoMsn,0.0,TA,TA,PConc,TA,TA,No,LwQ,378.0,Unf,0.0,342.0,720.0,GasA,Ex,Y,SBrkr,1052,720,420,2192,0,0,2,1,4,1,Gd,8,Typ,1,Gd,Detchd,1939,Unf,1,240.0,TA,TA,Y,262.0,24.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2008,WD ,2912.0,8686.0
2035,903454090,50,RM,50.0,9000,Pave,No_Alley,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NoMsn,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,TA,Y,SBrkr,780,595,0,1375,0,0,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,1979,Unf,1,544.0,TA,TA,P,0.0,162.0,0.0,0.0,126.0,0.0,Np,NoFe,NoFea,0.0,12,2007,WD ,2155.0,9288.0
2919,923228210,160,RM,21.0,1526,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,546.0,GasA,TA,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,5,Typ,0,Nf,Ng,9999,Ng,0,0.0,Ng,Ng,Y,0.0,34.0,0.0,0.0,0.0,0.0,Np,GdPrv,NoFea,0.0,6,2006,WD ,1638.0,1560.0
1540,909425085,50,RL,70.0,12392,Pave,No_Alley,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1950,2000,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,435.0,Unf,0.0,397.0,832.0,GasA,Ex,Y,SBrkr,1218,943,0,2161,1,0,2,1,3,1,Gd,8,Typ,2,TA,Attchd,1994,Fin,2,506.0,TA,TA,Y,0.0,96.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,4,2008,WD ,2993.0,12488.0
2120,907125040,20,RL,69.06,14217,Pave,No_Alley,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,TA,TA,PConc,Gd,TA,No,ALQ,550.0,Unf,0.0,472.0,1022.0,GasA,Gd,Y,SBrkr,1022,0,0,1022,0,1,1,0,3,1,TA,6,Typ,0,Nf,Detchd,1995,Unf,2,747.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,8,2007,WD ,2044.0,14217.0
1674,527427160,120,RH,33.0,4113,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,2001,2001,Gable,CompShg,MetalSd,MetalSd,NoMsn,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1337.0,1337.0,GasA,Ex,Y,SBrkr,1337,0,0,1337,0,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,2001,Fin,2,511.0,TA,TA,Y,136.0,68.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2007,WD ,2674.0,4317.0
256,906477110,80,RL,80.0,8816,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,504.0,Unf,0.0,506.0,1010.0,GasA,Gd,Y,SBrkr,1052,0,0,1052,1,0,1,0,3,1,TA,6,Typ,0,Nf,Attchd,1971,Unf,2,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,MnPrv,NoFea,0.0,6,2010,WD ,2062.0,8816.0
2361,527402380,20,RL,71.0,9353,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,864.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,Nf,Attchd,1972,Unf,1,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,Shed,0.0,7,2006,Oth,1728.0,9353.0
978,923228110,180,RM,21.0,1477,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,NoMsn,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509.0,Unf,0.0,121.0,630.0,GasA,TA,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,TA,3,Typ,0,Nf,Attchd,1970,Unf,1,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,4,2009,WD ,1260.0,1477.0
2280,923203010,120,RM,62.0,6710,Pave,No_Alley,IR1,Lvl,AllPub,FR3,Gtl,Mitchel,Norm,Norm,TwnhsE,SFoyer,6,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,TA,TA,PConc,Ex,TA,Av,Rec,16.0,GLQ,904.0,0.0,920.0,GasA,Ex,Y,SBrkr,936,0,0,936,2,0,0,1,0,1,TA,3,Typ,0,Nf,Attchd,1996,Fin,2,460.0,TA,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2007,WD ,1856.0,6750.0
2095,906204140,60,RL,82.0,11287,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,6,1989,1989,Gable,CompShg,Plywood,Plywood,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,421.0,Unf,0.0,386.0,807.0,GasA,Gd,Y,SBrkr,1175,807,0,1982,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1989,Fin,2,575.0,TA,TA,Y,0.0,84.0,0.0,196.0,0.0,0.0,Np,NoFe,NoFea,0.0,1,2007,WD ,2789.0,11567.0
1709,528150120,60,RL,99.0,12099,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,Gd,TA,PConc,Ex,TA,Av,GLQ,970.0,Unf,0.0,166.0,1136.0,GasA,Ex,Y,SBrkr,1136,1332,0,2468,1,0,2,1,4,1,Gd,10,Typ,1,Gd,BuiltIn,2004,Fin,3,872.0,TA,TA,Y,184.0,154.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2007,WD ,3604.0,12437.0
2801,907290020,60,RL,75.0,9750,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,975.0,Unf,0.0,133.0,1108.0,GasA,Ex,Y,SBrkr,1108,989,0,2097,1,0,2,1,3,1,Gd,8,Typ,1,TA,Detchd,1998,RFn,2,583.0,TA,TA,Y,253.0,170.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2006,WD ,3205.0,10173.0
1246,535301080,20,RL,60.0,11556,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1952,1952,Gable,CompShg,MetalSd,MetalSd,Stone,52.0,TA,TA,CBlock,TA,TA,No,Rec,148.0,Unf,0.0,572.0,720.0,GasA,Ex,Y,FuseA,882,0,0,882,1,0,1,0,2,1,Gd,4,Typ,0,Nf,Attchd,1952,Unf,1,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,MnPrv,NoFea,0.0,5,2008,WD ,1602.0,11556.0
2373,527451520,160,RM,21.0,1680,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,297.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,483.0,483.0,GasA,TA,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,TA,5,Typ,1,Po,Attchd,1972,Unf,1,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2006,WD ,1470.0,1680.0
1055,528108150,20,RL,98.0,12704,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,302.0,Gd,TA,PConc,Ex,TA,No,GLQ,1012.0,Unf,0.0,570.0,1582.0,GasA,Ex,Y,SBrkr,1582,0,0,1582,1,0,2,0,3,1,Gd,7,Typ,0,Nf,Attchd,2007,Fin,3,905.0,TA,TA,Y,209.0,95.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,1,2008,New,3164.0,13008.0
2017,903233030,50,RM,51.0,6120,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NoMsn,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,351.0,Unf,0.0,405.0,756.0,GasA,Gd,Y,FuseA,903,378,0,1281,1,0,1,0,2,1,Gd,6,Typ,0,Nf,Detchd,1926,Unf,2,379.0,TA,TA,Y,25.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,8,2007,WD ,2037.0,6145.0
1099,528315060,75,RL,84.0,9660,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.5Unf,8,5,1997,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1173.0,1173.0,GasA,Ex,Y,SBrkr,1182,1017,0,2199,0,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1997,Fin,2,516.0,TA,TA,Y,0.0,131.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,9,2008,WD ,3372.0,9791.0
1344,903232030,30,RM,69.06,6120,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,6,1945,1995,Gable,CompShg,Plywood,Plywood,NoMsn,0.0,TA,Gd,CBlock,Nb,Nb,Nb,Nb,0.0,Nb,0.0,0.0,0.0,GasA,Gd,N,SBrkr,808,0,0,808,0,0,1,0,1,1,TA,6,Min2,0,Nf,Attchd,1925,Unf,1,164.0,TA,TA,P,0.0,48.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2008,WD ,808.0,6168.0
835,906475070,60,RL,69.06,28698,Pave,No_Alley,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,1967,Flat,Tar&Grv,Plywood,Plywood,NoMsn,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,249.0,ALQ,764.0,0.0,1013.0,GasA,TA,Y,SBrkr,1160,966,0,2126,0,1,2,1,3,1,TA,7,Min2,0,Nf,Attchd,1967,Fin,2,538.0,TA,TA,Y,486.0,0.0,0.0,0.0,225.0,0.0,Np,NoFe,NoFea,0.0,6,2009,WD ,3139.0,29409.0
1117,528431080,20,RL,91.0,12274,Pave,No_Alley,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1417.0,1417.0,GasA,Ex,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,Ex,6,Typ,0,Nf,Attchd,2008,RFn,2,554.0,TA,TA,Y,0.0,60.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2008,New,2845.0,12334.0
2043,903476100,45,RM,55.0,4388,Pave,No_Alley,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Unf,5,7,1930,1950,Gable,CompShg,WdShing,Wd Sdng,NoMsn,0.0,TA,Gd,BrkTil,TA,TA,No,LwQ,116.0,Unf,0.0,556.0,672.0,GasA,Ex,Y,SBrkr,840,0,0,840,0,0,1,0,3,1,TA,5,Typ,1,TA,Ng,9999,Ng,0,0.0,Ng,Ng,N,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2007,WD ,1512.0,4388.0
2085,905476225,120,RL,39.0,3869,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,TwnhsE,1Story,5,6,1984,1984,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,149.0,Gd,Ex,CBlock,TA,TA,No,LwQ,283.0,GLQ,755.0,0.0,1038.0,GasA,Gd,Y,SBrkr,1038,0,0,1038,0,0,2,0,2,1,TA,5,Typ,0,Nf,Attchd,1984,RFn,1,264.0,TA,TA,Y,0.0,105.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2007,WD ,2076.0,3974.0
410,527453050,160,RL,24.0,2308,Pave,No_Alley,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1976,1976,Gable,CompShg,Plywood,Brk Cmn,NoMsn,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,306.0,Unf,0.0,498.0,804.0,GasA,TA,Y,SBrkr,804,744,0,1548,0,0,2,1,3,1,TA,7,Typ,1,TA,Detchd,1976,RFn,2,440.0,TA,TA,Y,108.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,9,2009,WD ,2352.0,2416.0
2650,902128100,50,RM,40.0,4400,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1920,1950,Gable,CompShg,Stucco,Stucco,NoMsn,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,648.0,648.0,GasA,TA,Y,FuseA,734,384,0,1118,0,0,1,0,2,1,TA,6,Typ,0,Nf,Detchd,1990,Unf,2,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,10,2006,WD ,1766.0,4400.0
2867,909282110,70,RL,70.0,14210,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1930,1959,Gable,CompShg,Wd Sdng,Wd Sdng,NoMsn,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,697.0,697.0,GasA,Ex,Y,SBrkr,1104,697,0,1801,0,0,1,1,3,1,TA,8,Typ,1,Gd,Attchd,1930,Unf,2,365.0,Fa,TA,Y,0.0,90.0,0.0,0.0,0.0,0.0,Np,MnPrv,NoFea,0.0,11,2006,WD ,2498.0,14300.0
1668,527404100,20,RL,61.0,9758,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Gable,CompShg,HdBoard,MetalSd,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,BLQ,412.0,LwQ,287.0,251.0,950.0,GasA,TA,Y,SBrkr,950,0,0,950,0,0,1,0,3,1,TA,5,Typ,0,Nf,Detchd,1981,Unf,1,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2007,WD ,1900.0,9758.0
1161,533208080,160,FV,35.0,4017,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,NoMsn,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,625.0,625.0,GasA,Ex,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,Gd,5,Typ,0,Nf,Detchd,2006,Fin,2,625.0,TA,TA,Y,0.0,54.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,3,2008,WD ,1875.0,4071.0
2122,907130060,20,RL,105.0,11249,Pave,No_Alley,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,334.0,BLQ,544.0,322.0,1200.0,GasA,Ex,Y,SBrkr,1200,0,0,1200,1,0,2,0,3,1,Gd,6,Typ,0,Nf,Attchd,1995,RFn,2,521.0,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,8,2007,WD ,2400.0,11275.0
2539,534202180,80,RL,80.0,9600,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,140.0,TA,TA,PConc,TA,TA,Av,ALQ,602.0,Rec,402.0,137.0,1141.0,GasA,Gd,Y,SBrkr,1141,0,0,1141,1,0,1,0,3,1,TA,6,Typ,0,Nf,Attchd,1967,Unf,1,568.0,TA,TA,Y,0.0,78.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2006,WD ,2282.0,9678.0
1047,527452150,120,RL,53.0,4043,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,NoMsn,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,559.0,Unf,0.0,510.0,1069.0,GasA,TA,Y,SBrkr,1069,0,0,1069,0,0,2,0,2,1,TA,4,Typ,0,Nf,Attchd,1977,RFn,2,440.0,TA,TA,Y,0.0,55.0,0.0,0.0,200.0,0.0,Np,NoFe,NoFea,0.0,10,2008,COD,2138.0,4298.0
1445,907200110,20,RL,69.06,9200,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,NoMsn,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,280.0,BLQ,491.0,167.0,938.0,GasA,TA,Y,SBrkr,938,0,0,938,1,0,1,0,3,1,TA,5,Typ,0,Nf,Detchd,1977,Unf,1,308.0,TA,TA,Y,145.0,0.0,0.0,0.0,0.0,0.0,Np,MnPrv,NoFea,0.0,7,2008,WD ,1876.0,9345.0
541,531375090,20,RL,63.0,13072,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1114.0,1114.0,GasA,Ex,Y,SBrkr,1114,0,0,1114,0,0,1,1,3,1,Gd,6,Typ,0,Nf,Ng,9999,Ng,0,0.0,Ng,Ng,Y,0.0,39.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,8,2009,WD ,2228.0,13111.0
569,533213010,120,FV,69.06,3830,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,280.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1726.0,1726.0,GasA,Ex,Y,SBrkr,1726,0,0,1726,0,0,2,1,2,1,Gd,6,Typ,1,Gd,Attchd,2008,Fin,2,561.0,TA,TA,Y,0.0,254.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,1,2009,New,3452.0,4084.0
